season,mfl_id,fantasypros_id,pos,player_name,fan_pts_mean,fan_pts_max,fan_pts_min,pass_att_mean,pass_cmp_mean,pass_yds_mean,pass_tds_mean,pass_int_mean,pass_att_max,pass_cmp_max,pass_yds_max,pass_tds_max,pass_int_max,pass_att_min,pass_cmp_min,pass_yds_min,pass_tds_min,pass_int_min,rush_att_mean,rush_yds_mean,rush_tds_mean,rush_att_max,rush_yds_max,rush_tds_max,rush_att_min,rush_yds_min,rush_tds_min,fmb_lost_mean,fmb_lost_max,fmb_lost_min,rec_mean,rec_yds_mean,rec_tds_mean,rec_max,rec_yds_max,rec_tds_max,rec_min,rec_yds_min,rec_tds_min,dst_sack_mean,dst_int_mean,dst_fr_mean,dst_ff_mean,dst_td_mean,dst_saf_mean,dst_pa_mean,dst_ydsagn_mean,dst_sack_max,dst_int_max,dst_fr_max,dst_ff_max,dst_td_max,dst_saf_max,dst_pa_max,dst_ydsagn_max,dst_sack_min,dst_int_min,dst_fr_min,dst_ff_min,dst_td_min,dst_saf_min,dst_pa_min,dst_ydsagn_min,fg_made_mean,fg_att_mean,xpt_made_mean,fg_made_max,fg_att_max,xpt_made_max,fg_made_min,fg_att_min,xpt_made_min
2020,9921,NA,wr,Andre Roberts,16.9,33.8,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.4,82.3,0.4,16,214,1,1.4,17.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14370,NA,te,Tanner Hudson,16.9,24.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.2,72.3,0.6,10,124,1,2.4,20.7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14984,NA,te,Charlie Woerner,16.7,22.5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.1,69.3,0.6,9,104,1,3.1,34.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13999,18063,wr,Chad Beebe,16.7,25.3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.4,87,0.4,11.1,156.6,0.8,2.1,43,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13595,17234,qb,Mason Rudolph,16.5,27.7,0,34,21.2,292.1,1.6,1.3,62.9,39.7,527.9,2.9,0,0,0,0,0,3,2.9,10.6,0.1,6.4,24,0.3,0,0,0,0.2,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13676,NA,te,Durham Smythe,16.3,24.1,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.8,66.7,0.5,12,113,1,0.8,7.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12637,15920,rb,Peyton Barber,16.3,31.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,72.9,0.4,35.4,132.4,1.2,8,30.4,0,0.1,0.1,0.2,3.5,26.9,0.1,8.5,63.7,0.2,1.8,12.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12646,15506,wr,Corey Coleman,16.3,20,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.5,80.9,0.5,6.1,108.8,0.5,4.3,54.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,10354,NA,te,Luke Stocker,16.3,25.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.6,65.7,0.5,13,129,1,0.3,2.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13634,17264,wr,Dante Pettis,16.1,22.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.2,80.5,0.5,9.8,127.7,0.8,1.3,51.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14097,18480,rb,Qadree Ollison,16.1,22.5,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9,58.1,1,25,72,2,7.9,31.4,0.2,0,0,0.1,2.4,19.3,0.1,4.8,37.9,0.2,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12394,NA,wr,DeAndre Carter,15.7,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.4,77.3,0.4,6.9,110.1,0.6,3.6,42.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14545,NA,wr,Jason Moore,15.5,17.2,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.9,72.5,0.4,7.4,86.3,0.5,4.4,58.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14420,NA,rb,Alec Ingold,15.4,19.7,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,34.4,0.3,8,52,0.4,4.6,18.2,0.2,0.1,0.1,0.1,5.2,38.5,0.2,7,49.1,0.3,4,32.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12140,13891,qb,Jameis Winston,15.4,41.4,0,20.9,13.2,246.2,1.4,0.8,41.6,25.9,591.4,4,0,0,0,0,0,2.2,2.1,13.1,0.1,4,30.4,0.4,0,0,0,0.2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13863,17739,wr,Byron Pringle,14.8,18.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.9,71.2,0.5,7.6,98.3,0.7,3.5,46.2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13653,17458,wr,Robert Foster,14.8,14.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.3,70.8,0.4,5.3,70.8,0.4,5.3,70.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12913,NA,wr,Alex Erickson,14.5,16.1,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12.5,0,3.9,23.7,0.1,0.2,1.3,0,0,0,0,5.3,59.3,0.3,7.6,86.7,0.5,1.7,19.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14552,NA,rb,Khari Blasingame,14.5,16.7,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,33.2,0.1,24,85,0.1,2.4,4.9,0,0,0,0,5.3,42.1,0.2,7,60.2,0.4,3.9,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12639,15661,rb,Tyler Ervin,14.3,19.1,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,24.7,0.1,13,42,0.2,2.1,8.4,0,0,0,0,6.3,45,0.1,13,86,0.2,2,15.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13143,NA,rb,Jeremy McNichols,14.3,25.7,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2,77.8,0.5,31,150,1,1.4,5.7,0,0,0,0,1.9,16.8,0,3,28,0,0.7,5.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14063,18604,qb,Jarrett Stidham,14.3,39.2,0,33.1,20.9,232.1,1.4,0.8,68,42,490,3,0,0,0,0,0,2,3.8,11.8,0.1,9,27,0.2,0,0,0,0.2,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13135,16422,rb,Wayne Gallman,14.2,18.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,64.2,0.3,29,86,0.6,7.8,31.5,0,0.1,0.1,0.1,3.4,24.8,0.1,4.1,30.6,0.2,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13675,NA,te,Tyler Conklin,14.1,16,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.5,63.1,0.4,6.8,78.6,0.5,4.3,47.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13851,NA,wr,Cody Hollister,14.1,16.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.4,75.2,0.4,4.6,91.8,0.4,4.2,58.6,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14331,NA,rb,D'Ernest Johnson,14.1,25.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,45.6,0.4,21,98,1,1.1,4.4,0,0,0,0,3.4,36,0,6,66,0,0.8,5.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14812,19455,rb,Darius Anderson,14.1,14.1,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5,66.7,0.5,16.5,66.7,0.5,16.5,66.7,0.5,0.1,0.1,0.1,2.1,16.8,0.1,2.1,16.8,0.1,2.1,16.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13846,NA,qb,Logan Woodside,14.1,25.7,0,18,11.5,253,1.4,1.1,24,15,476,2.1,0,12,8,105,1,2.4,0.5,5.3,0.1,1,9.9,0.2,0,2,0,0.1,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14813,19631,rb,James Robinson,14,16.8,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,58.2,0.4,18,72.3,0.4,18,44,0.3,0.1,0.1,0.1,3.1,24.4,0.1,4.2,32.9,0.1,2.1,15.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14294,NA,te,Tommy Sweeney,13.9,23.8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.1,61.2,0.5,10,127,1,2,20,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,11785,NA,te,Richard Rodgers,13.8,15.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,6.1,62.4,0.2,8,82,0.5,3.8,41.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13963,NA,wr,Khadarel Hodge,13.8,16.5,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.8,63.5,0.5,6,81.9,0.6,3.6,45,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,11964,NA,rb,Senorise Perry,13.5,19.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,37.5,0.3,13.2,55,0.4,4.9,20.1,0.2,0.1,0.1,0.1,4,31.3,0.2,7.1,56.7,0.4,0.8,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13893,17888,wr,Trent Sherfield,13.5,13.9,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.7,67,0.4,4.9,68.1,0.4,4.5,65.9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13673,17273,te,Troy Fumagalli,13.5,13.5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.6,54.8,0.4,5.6,54.8,0.4,5.6,54.8,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12616,15642,qb,Jacoby Brissett,13.5,28.9,0,17.2,10.3,200.4,1.2,0.5,40.7,24.8,468.4,2.1,0,0,0,0,0,1.4,1.6,10.2,0.1,2.9,19,0.4,0,0,0,0.2,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14045,NA,wr,Chris Lacy,13.4,13.4,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.2,62.8,0.3,5.2,62.8,0.3,5.2,62.8,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,11188,11649,rb,Theo Riddick,13.4,13.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,19.3,0.2,4.9,19.3,0.2,4.9,19.3,0.2,0,0,0,5.4,36.6,0.2,5.4,36.6,0.2,5.4,36.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13239,16267,rb,Elijhaa Penny,13.3,13.8,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,38.9,0.3,7.4,47.6,0.3,7.4,30.1,0.3,0,0,0,4.1,29.4,0.1,4.2,33.5,0.2,4.1,25.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14974,19810,wr,Darnell Mooney,13.3,13.3,13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5.2,64.5,0.3,5.2,64.5,0.3,5.2,64.5,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13176,16431,wr,Zay Jones,13.2,14.8,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0,0,0.3,0,0,0.3,0,0,0,0,5.2,56.5,0.4,6.5,73.1,0.5,2.9,31.9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13455,NA,rb,Patrick Ricard,13.2,14.5,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,0,1,4.2,0.1,1,0.8,0,0,0,0,6.4,44.8,0.3,7.4,51.2,0.4,5.4,38.3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13789,17497,rb,Jordan Wilkins,13.1,15.2,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,54.1,0.5,13.8,59.3,0.5,13.2,44.2,0.4,0,0,0.1,2.4,19.3,0.1,4.1,32.9,0.2,1.1,9.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14998,NA,wr,Dezmon Patmon,13.1,16.1,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.8,61.2,0.4,6.5,81.2,0.5,3.1,41.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,10262,9858,qb,Blaine Gabbert,12.9,27,0,21.8,12.9,218.6,1.4,1,46.1,27.6,457.3,2.4,0,0,0,0,0,2.3,1.8,6.5,0.1,4,15.8,0.2,0,0,0,0.1,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,11381,11812,te,Luke Willson,12.6,20,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.9,47.5,0.5,10,91,1,1.3,12.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12586,NA,wr,Darius Jennings,12.6,14.6,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.8,59.3,0.3,6.1,74.4,0.4,3.7,40.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,11213,NA,wr,Tavon Austin,12.4,16.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,19.2,0.2,4.8,33.1,0.4,0.9,5.3,0,0,0,0,3.8,38.6,0.3,5.7,55.8,0.4,1.9,21.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,14231,NA,te,Trevon Wesco,12.4,17.8,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,5,52,0.4,6.5,65.3,0.5,3.5,38.7,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13916,NA,rb,Buddy Howell,12.3,14.1,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,33.3,0.2,10.4,42.6,0.3,7.6,25.7,0.2,0,0,0,4,26.9,0.2,4.1,29.8,0.2,3.9,23.9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,15022,NA,wr,Malcolm Perry,12.3,12.3,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,28.1,0.2,6.9,28.1,0.2,6.9,28.1,0.2,0.1,0.1,0.1,4.3,33.1,0.1,4.3,33.1,0.1,4.3,33.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13445,NA,te,Antony Auclair,12.1,21.2,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.7,47.7,0.4,10,105,1,2,17.4,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,12823,NA,rb,Derek Watt,12.1,12,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,17.4,0.2,4.3,17.4,0.2,4.3,17.4,0.2,0,0,0,4.5,38.1,0.2,4.5,39.1,0.2,4.4,37.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,NA,wr,Devin Gray,11.8,12.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,4.4,54,0.3,4.4,54,0.3,4.4,54,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,13119,NA,qb,Joshua Dobbs,11.8,22.6,0,38.7,22.3,256.3,1,1.3,65.1,38.8,430,2,0,0,0,0,0,2,2.4,9.5,0,4,16,0.1,0,0,0,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
